record,lma_code,lma_fips,lma_title
4222,SA5081740000000,81740,"Manchester, VT LMA"
4223,SA5081740000000,81740,"Manchester, VT LMA"
4224,SA5081740000000,81740,"Manchester, VT LMA"
4225,SA5081740000000,81740,"Manchester, VT LMA"
4226,SA5081740000000,81740,"Manchester, VT LMA"
4227,SA5081740000000,81740,"Manchester, VT LMA"
4228,SA5081740000000,81740,"Manchester, VT LMA"
4229,SA5081740000000,81740,"Manchester, VT LMA"
4230,SA5081740000000,81740,"Manchester, VT LMA"
4231,SA5081740000000,81740,"Manchester, VT LMA"
4232,SA5081740000000,81740,"Manchester, VT LMA"
4233,SA5081740000000,81740,"Manchester, VT LMA"
4234,SA5081740000000,81740,"Manchester, VT LMA"
4235,SA5081740000000,81740,"Manchester, VT LMA"
4236,SA5081740000000,81740,"Manchester, VT LMA"
4237,SA5081740000000,81740,"Manchester, VT LMA"
4238,SA5081740000000,81740,"Manchester, VT LMA"
4239,SA5081740000000,81740,"Manchester, VT LMA"
4240,SA5081820000000,81820,"Middlebury, VT LMA"
4241,SA5081820000000,81820,"Middlebury, VT LMA"
4242,SA5081820000000,81820,"Middlebury, VT LMA"
4243,SA5081820000000,81820,"Middlebury, VT LMA"
4244,SA5081820000000,81820,"Middlebury, VT LMA"
4245,SA5081820000000,81820,"Middlebury, VT LMA"
4246,SA5081820000000,81820,"Middlebury, VT LMA"
4247,SA5081820000000,81820,"Middlebury, VT LMA"
4248,SA5081820000000,81820,"Middlebury, VT LMA"
4249,SA5081820000000,81820,"Middlebury, VT LMA"
4250,SA5081820000000,81820,"Middlebury, VT LMA"
4251,SA5081820000000,81820,"Middlebury, VT LMA"
4252,SA5081820000000,81820,"Middlebury, VT LMA"
4253,SA5081820000000,81820,"Middlebury, VT LMA"
4254,SA5081820000000,81820,"Middlebury, VT LMA"
4255,SA5081820000000,81820,"Middlebury, VT LMA"
4256,SA5081820000000,81820,"Middlebury, VT LMA"
4257,SA5081820000000,81820,"Middlebury, VT LMA"
4258,SA5081820000000,81820,"Middlebury, VT LMA"
4259,SA5081820000000,81820,"Middlebury, VT LMA"
4260,SA5081820000000,81820,"Middlebury, VT LMA"
4261,SA5081900000000,81900,"Morristown-Waterbury, VT LMA"
4262,SA5081900000000,81900,"Morristown-Waterbury, VT LMA"
4263,SA5081900000000,81900,"Morristown-Waterbury, VT LMA"
4264,SA5081900000000,81900,"Morristown-Waterbury, VT LMA"
4265,SA5081900000000,81900,"Morristown-Waterbury, VT LMA"
4266,SA5081900000000,81900,"Morristown-Waterbury, VT LMA"
4267,SA5081900000000,81900,"Morristown-Waterbury, VT LMA"
4268,SA5081900000000,81900,"Morristown-Waterbury, VT LMA"
4269,SA5081900000000,81900,"Morristown-Waterbury, VT LMA"
4270,SA5081900000000,81900,"Morristown-Waterbury, VT LMA"
4271,SA5081900000000,81900,"Morristown-Waterbury, VT LMA"
4272,SA5081900000000,81900,"Morristown-Waterbury, VT LMA"
4273,SA5081900000000,81900,"Morristown-Waterbury, VT LMA"
4274,SA5081900000000,81900,"Morristown-Waterbury, VT LMA"
4275,SA5082020000000,82020,"Newbury, VT LMA"
4276,SA5082020000000,82020,"Newbury, VT LMA"
4277,SA5082020000000,82020,"Newbury, VT LMA"
4278,SA5082020000000,82020,"Newbury, VT LMA"
4279,MC2576150000000,76150,"North Adams, MA-VT Micropolitan NECTA"
4280,SA5082060000000,82060,"Northfield-Waitsfield, VT LMA"
4281,SA5082060000000,82060,"Northfield-Waitsfield, VT LMA"
4282,SA5082060000000,82060,"Northfield-Waitsfield, VT LMA"
4283,SA5082060000000,82060,"Northfield-Waitsfield, VT LMA"
4284,SA5082060000000,82060,"Northfield-Waitsfield, VT LMA"
4285,SA5082420000000,82420,"Randolph, VT LMA"
4286,SA5082420000000,82420,"Randolph, VT LMA"
4287,SA5082420000000,82420,"Randolph, VT LMA"
4288,SA5082420000000,82420,"Randolph, VT LMA"
4289,SA5082420000000,82420,"Randolph, VT LMA"
4290,SA5082420000000,82420,"Randolph, VT LMA"
4291,SA5082420000000,82420,"Randolph, VT LMA"
4292,SA5082420000000,82420,"Randolph, VT LMA"
4293,SA5082420000000,82420,"Randolph, VT LMA"
4294,SA5082420000000,82420,"Randolph, VT LMA"
4295,SA5082420000000,82420,"Randolph, VT LMA"
4296,MC5077650000000,77650,"Rutland, VT Micropolitan NECTA"
4297,MC5077650000000,77650,"Rutland, VT Micropolitan NECTA"
4298,MC5077650000000,77650,"Rutland, VT Micropolitan NECTA"
4299,MC5077650000000,77650,"Rutland, VT Micropolitan NECTA"
4300,MC5077650000000,77650,"Rutland, VT Micropolitan NECTA"
4301,MC5077650000000,77650,"Rutland, VT Micropolitan NECTA"
4302,MC5077650000000,77650,"Rutland, VT Micropolitan NECTA"
4303,MC5077650000000,77650,"Rutland, VT Micropolitan NECTA"
4304,MC5077650000000,77650,"Rutland, VT Micropolitan NECTA"
4305,MC5077650000000,77650,"Rutland, VT Micropolitan NECTA"
4306,MC5077650000000,77650,"Rutland, VT Micropolitan NECTA"
4307,MC5077650000000,77650,"Rutland, VT Micropolitan NECTA"
4308,MC5077650000000,77650,"Rutland, VT Micropolitan NECTA"
4309,MC5077650000000,77650,"Rutland, VT Micropolitan NECTA"
4310,SA5082660000000,82660,"St. Johnsbury, VT LMA"
4311,SA5082660000000,82660,"St. Johnsbury, VT LMA"
4312,SA5082660000000,82660,"St. Johnsbury, VT LMA"
4313,SA5082660000000,82660,"St. Johnsbury, VT LMA"
4314,SA5082660000000,82660,"St. Johnsbury, VT LMA"
4315,SA5082660000000,82660,"St. Johnsbury, VT LMA"
4316,SA5082660000000,82660,"St. Johnsbury, VT LMA"
4317,SA5082660000000,82660,"St. Johnsbury, VT LMA"
4318,SA5082660000000,82660,"St. Johnsbury, VT LMA"
4319,SA5082660000000,82660,"St. Johnsbury, VT LMA"
4320,SA5082660000000,82660,"St. Johnsbury, VT LMA"
4321,SA5082660000000,82660,"St. Johnsbury, VT LMA"
4322,SA5082660000000,82660,"St. Johnsbury, VT LMA"
4323,SA5082660000000,82660,"St. Johnsbury, VT LMA"
4324,SA5082660000000,82660,"St. Johnsbury, VT LMA"
4325,SA5082660000000,82660,"St. Johnsbury, VT LMA"
4326,SA5082660000000,82660,"St. Johnsbury, VT LMA"
4327,SA5082660000000,82660,"St. Johnsbury, VT LMA"
4328,SA5082660000000,82660,"St. Johnsbury, VT LMA"
4329,SA5082780000000,82780,"Springfield, VT LMA"
4330,SA5082780000000,82780,"Springfield, VT LMA"
4331,SA5082780000000,82780,"Springfield, VT LMA"
4332,SA5082780000000,82780,"Springfield, VT LMA"
4333,SA5082780000000,82780,"Springfield, VT LMA"
4334,SA5082780000000,82780,"Springfield, VT LMA"
4335,SA5082780000000,82780,"Springfield, VT LMA"
4336,SA5082780000000,82780,"Springfield, VT LMA"
4337,SA5082780000000,82780,"Springfield, VT LMA"
4338,SA5082980000000,82980,"Woodstock, VT LMA"
4339,SA5082980000000,82980,"Woodstock, VT LMA"
4340,SA5082980000000,82980,"Woodstock, VT LMA"
4341,SA5082980000000,82980,"Woodstock, VT LMA"
4342,SA5082980000000,82980,"Woodstock, VT LMA"
4343,SA5082980000000,82980,"Woodstock, VT LMA"
4344,CN5100100000000,001,"Accomack County, VA"
4345,SA5180180000000,80180,"Alleghany-Covington, VA LMA"
4346,SA5180180000000,80180,"Alleghany-Covington, VA LMA"
4347,CN5101700000000,017,"Bath County, VA"
4348,MC5113720000000,13720,"Big Stone Gap, VA Micropolitan Statistical Area"
4349,MC5113720000000,13720,"Big Stone Gap, VA Micropolitan Statistical Area"
4350,MC5113720000000,13720,"Big Stone Gap, VA Micropolitan Statistical Area"
4351,MT5113980000000,13980,"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area"
4352,MT5113980000000,13980,"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area"
4353,MT5113980000000,13980,"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area"
4354,MT5113980000000,13980,"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area"
4355,MT5113980000000,13980,"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area"
4356,CN5102100000000,021,"Bland County, VA"
4357,MC5414140000000,14140,"Bluefield, WV-VA Micropolitan Statistical Area"
4358,CN5102500000000,025,"Brunswick County, VA"
4359,CN5102700000000,027,"Buchanan County, VA"
4360,SA5180580000000,80580,"Carroll-Grayson-Galax, VA LMA"
4361,SA5180580000000,80580,"Carroll-Grayson-Galax, VA LMA"
4362,SA5180580000000,80580,"Carroll-Grayson-Galax, VA LMA"
4363,CN5103700000000,037,"Charlotte County, VA"
4364,MT5116820000000,16820,"Charlottesville, VA Metropolitan Statistical Area"
4365,MT5116820000000,16820,"Charlottesville, VA Metropolitan Statistical Area"
4366,MT5116820000000,16820,"Charlottesville, VA Metropolitan Statistical Area"
4367,MT5116820000000,16820,"Charlottesville, VA Metropolitan Statistical Area"
4368,MT5116820000000,16820,"Charlottesville, VA Metropolitan Statistical Area"
4369,MT5116820000000,16820,"Charlottesville, VA Metropolitan Statistical Area"
4370,MC5119260000000,19260,"Danville, VA Micropolitan Statistical Area"
4371,MC5119260000000,19260,"Danville, VA Micropolitan Statistical Area"
4372,CN5105700000000,057,"Essex County, VA"
4373,SA5181180000000,81180,"Greensville-Emporia, VA LMA"
4374,SA5181180000000,81180,"Greensville-Emporia, VA LMA"
4375,CN5108300000000,083,"Halifax County, VA"
4376,MT5125500000000,25500,"Harrisonburg, VA Metropolitan Statistical Area"
4377,MT5125500000000,25500,"Harrisonburg, VA Metropolitan Statistical Area"
4378,CN5109100000000,091,"Highland County, VA"
4379,CN5109700000000,097,"King and Queen County, VA"
4380,CN5109900000000,099,"King George County, VA"
4381,MT4728700000000,28700,"Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area"
4382,MT4728700000000,28700,"Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area"
4383,MT4728700000000,28700,"Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area"
4384,CN5110300000000,103,"Lancaster County, VA"
4385,CN5110500000000,105,"Lee County, VA"
4386,CN5110900000000,109,"Louisa County, VA"
4387,CN5111100000000,111,"Lunenburg County, VA"
4388,MT5131340000000,31340,"Lynchburg, VA Metropolitan Statistical Area"
4389,MT5131340000000,31340,"Lynchburg, VA Metropolitan Statistical Area"
4390,MT5131340000000,31340,"Lynchburg, VA Metropolitan Statistical Area"
4391,MT5131340000000,31340,"Lynchburg, VA Metropolitan Statistical Area"
4392,MT5131340000000,31340,"Lynchburg, VA Metropolitan Statistical Area"
4393,CN5111300000000,113,"Madison County, VA"
4394,MC5132300000000,32300,"Martinsville, VA Micropolitan Statistical Area"
4395,MC5132300000000,32300,"Martinsville, VA Micropolitan Statistical Area"
4396,CN5111700000000,117,"Mecklenburg County, VA"
4397,CN5111900000000,119,"Middlesex County, VA"
4398,CN5113100000000,131,"Northampton County, VA"
4399,CN5113300000000,133,"Northumberland County, VA"
4400,CN5113500000000,135,"Nottoway County, VA"
4401,CN5113700000000,137,"Orange County, VA"
4402,CN5113900000000,139,"Page County, VA"
4403,CN5114100000000,141,"Patrick County, VA"
4404,SA5182380000000,82380,"Prince Edward-Cumberland, VA LMA"
4405,SA5182380000000,82380,"Prince Edward-Cumberland, VA LMA"
4406,CN5115900000000,159,"Richmond County, VA"
4407,MT5140060000000,40060,"Richmond, VA Metropolitan Statistical Area"
4408,MT5140060000000,40060,"Richmond, VA Metropolitan Statistical Area"
4409,MT5140060000000,40060,"Richmond, VA Metropolitan Statistical Area"
4410,MT5140060000000,40060,"Richmond, VA Metropolitan Statistical Area"
4411,MT5140060000000,40060,"Richmond, VA Metropolitan Statistical Area"
4412,MT5140060000000,40060,"Richmond, VA Metropolitan Statistical Area"
4413,MT5140060000000,40060,"Richmond, VA Metropolitan Statistical Area"
4414,MT5140060000000,40060,"Richmond, VA Metropolitan Statistical Area"
4415,MT5140060000000,40060,"Richmond, VA Metropolitan Statistical Area"
4416,MT5140060000000,40060,"Richmond, VA Metropolitan Statistical Area"
4417,MT5140060000000,40060,"Richmond, VA Metropolitan Statistical Area"
4418,MT5140060000000,40060,"Richmond, VA Metropolitan Statistical Area"
4419,MT5140060000000,40060,"Richmond, VA Metropolitan Statistical Area"
4420,MT5140060000000,40060,"Richmond, VA Metropolitan Statistical Area"
4421,MT5140060000000,40060,"Richmond, VA Metropolitan Statistical Area"
4422,MT5140060000000,40060,"Richmond, VA Metropolitan Statistical Area"
4423,MT5140060000000,40060,"Richmond, VA Metropolitan Statistical Area"
4424,MT5140220000000,40220,"Roanoke, VA Metropolitan Statistical Area"
4425,MT5140220000000,40220,"Roanoke, VA Metropolitan Statistical Area"
4426,MT5140220000000,40220,"Roanoke, VA Metropolitan Statistical Area"
4427,MT5140220000000,40220,"Roanoke, VA Metropolitan Statistical Area"
4428,MT5140220000000,40220,"Roanoke, VA Metropolitan Statistical Area"
4429,MT5140220000000,40220,"Roanoke, VA Metropolitan Statistical Area"
4430,SA5182540000000,82540,"Rockbridge-Lexington-Buena Vista, VA LMA"
4431,SA5182540000000,82540,"Rockbridge-Lexington-Buena Vista, VA LMA"
4432,SA5182540000000,82540,"Rockbridge-Lexington-Buena Vista, VA LMA"
4433,CN5116700000000,167,"Russell County, VA"
4434,CN5117100000000,171,"Shenandoah County, VA"
4435,CN5117300000000,173,"Smyth County, VA"
4436,SA5182740000000,82740,"Southampton-Franklin, VA LMA"
4437,SA5182740000000,82740,"Southampton-Franklin, VA LMA"
4438,MT5144420000000,44420,"Staunton-Waynesboro, VA Metropolitan Statistical Area"
4439,MT5144420000000,44420,"Staunton-Waynesboro, VA Metropolitan Statistical Area"
4440,MT5144420000000,44420,"Staunton-Waynesboro, VA Metropolitan Statistical Area"
4441,CN5118100000000,181,"Surry County, VA"
4442,MT5147260000000,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area"
4443,MT5147260000000,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area"
4444,MT5147260000000,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area"
4445,MT5147260000000,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area"
4446,MT5147260000000,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area"
4447,MT5147260000000,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area"
4448,MT5147260000000,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area"
4449,MT5147260000000,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area"
4450,MT5147260000000,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area"
4451,MT5147260000000,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area"
4452,MT5147260000000,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area"
4453,MT5147260000000,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area"
4454,MT5147260000000,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area"
4455,MT5147260000000,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area"
4456,MT1147900000000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
4457,MT1147900000000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
4458,MT1147900000000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
4459,MT1147900000000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
4460,MT1147900000000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
4461,MT1147900000000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
4462,MT1147900000000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
4463,MT1147900000000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
4464,MT1147900000000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
4465,MT1147900000000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
4466,MT1147900000000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
4467,MT1147900000000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
4468,MT1147900000000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
4469,MT1147900000000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
4470,MT1147900000000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
4471,MT1147900000000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
4472,MT1147900000000,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
4473,CN5119300000000,193,"Westmoreland County, VA"
4474,MT5149020000000,49020,"Winchester, VA-WV Metropolitan Statistical Area"
4475,MT5149020000000,49020,"Winchester, VA-WV Metropolitan Statistical Area"
4476,CN5119700000000,197,"Wythe County, VA"
4477,MC5310140000000,10140,"Aberdeen, WA Micropolitan Statistical Area"
4478,MT5313380000000,13380,"Bellingham, WA Metropolitan Statistical Area"
4479,MT5314740000000,14740,"Bremerton-Silverdale, WA Metropolitan Statistical Area"
4480,MC5316500000000,16500,"Centralia, WA Micropolitan Statistical Area"
4481,MC5321260000000,21260,"Ellensburg, WA Micropolitan Statistical Area"
4482,CN5301900000000,019,"Ferry County, WA"
4483,CN5302300000000,023,"Garfield County, WA"
4484,CN5303100000000,031,"Jefferson County, WA"
4485,MT5328420000000,28420,"Kennewick-Richland, WA Metropolitan Statistical Area"
4486,MT5328420000000,28420,"Kennewick-Richland, WA Metropolitan Statistical Area"
4487,CN5303900000000,039,"Klickitat County, WA"
4488,MT1630300000000,30300,"Lewiston, ID-WA Metropolitan Statistical Area"
4489,CN5304300000000,043,"Lincoln County, WA"
4490,MT5331020000000,31020,"Longview, WA Metropolitan Statistical Area"
4491,MC5334180000000,34180,"Moses Lake, WA Micropolitan Statistical Area"
4492,MT5334580000000,34580,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area"
4493,MC5336020000000,36020,"Oak Harbor, WA Micropolitan Statistical Area"
4494,CN5304700000000,047,"Okanogan County, WA"
4495,MT5336500000000,36500,"Olympia-Tumwater, WA Metropolitan Statistical Area"
4496,MC5336830000000,36830,"Othello, WA Micropolitan Statistical Area"
4497,CN5304900000000,049,"Pacific County, WA"
4498,MC5338820000000,38820,"Port Angeles, WA Micropolitan Statistical Area"
4499,MT4138900000000,38900,"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area"
4500,MT4138900000000,38900,"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area"
4501,MC5339420000000,39420,"Pullman, WA Micropolitan Statistical Area"
