NTD ID,Legacy NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Expense Type,Fares
7R04-70156,7R04-039,Community Concern ,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$99,378"
7R04-70159,7R04-058,Webster County Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70159,7R04-058,Webster County Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$10,075"
7R04-70160,7R04-018,Eastern Nebraska ,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70160,7R04-018,Eastern Nebraska ,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$28,530"
7R04-70164,7R04-037,Lancaster Co Rural Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70164,7R04-037,Lancaster Co Rural Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$7,589"
7R04-70181,7R04-033,City Of Tecumseh,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70181,7R04-033,City Of Tecumseh,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$5,563"
7R04-70182,7R04-045,Phelps County Senior Citizen,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70182,7R04-045,Phelps County Senior Citizen,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$12,759"
7R04-70183,7R04-052,Scotts Bluff Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70183,7R04-052,Scotts Bluff Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$56,241"
7R04-70192,7R04-055,Loup City,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70192,7R04-055,Loup City,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,$799
7R04-70193,7R04-063,City of Plainview Handivan,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70193,7R04-063,City of Plainview Handivan,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$1,573"
7R04-70194,7R04-022,Cambridge Memorial Hospital,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70194,7R04-022,Cambridge Memorial Hospital,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$7,024"
7R04-70198,7R04-028,Harlan Co. Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70198,7R04-028,Harlan Co. Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$9,492"
7R04-70200,7R04-035,Kimball/Banner Extension Service,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70200,7R04-035,Kimball/Banner Extension Service,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$5,706"
7R04-70202,7R04-002,Wolf Memorial Good Samaritan Center,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70202,7R04-002,Wolf Memorial Good Samaritan Center,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$4,990"
7R04-70203,7R04-041,Morrill County Handi Bus,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70203,7R04-041,Morrill County Handi Bus,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,$917
7R04-70205,7R04-021,Fillmore County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70205,7R04-021,Fillmore County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$6,898"
7R04-70212,7R04-008,Cedar County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70212,7R04-008,Cedar County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$8,994"
7R04-70214,7R04-046,City of Columbus Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70214,7R04-046,City of Columbus Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$17,406"
7R04-70216,7R04-036,Avera Creighton Hospital,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70216,7R04-036,Avera Creighton Hospital,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$4,432"
7R04-70220,7R04-031,Avera St.Anthony's Hospital,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70220,7R04-031,Avera St.Anthony's Hospital,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$24,316"
7R04-70223,7R04-060,Senior Information Center York,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70223,7R04-060,Senior Information Center York,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$12,202"
7R04-70230,7R04-061,Wakefield Senior Center,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70230,7R04-061,Wakefield Senior Center,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,$16
7R04-70232,7R04-047,City Of McCook Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70232,7R04-047,City Of McCook Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$8,969"
7R04-70233,7R04-057,Wayne Public Transit ,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70233,7R04-057,Wayne Public Transit ,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$12,196"
7R04-70234,7R04-040,Central City ,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70234,7R04-040,Central City ,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$7,382"
7R04-70244,7R04-020,City of Benkelman,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70244,7R04-020,City of Benkelman,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$1,676"
7R04-70246,7R04-053,Seward County Handibus,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70246,7R04-053,Seward County Handibus,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$13,857"
7R04-70247,7R04-014,City  of Crawford,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70247,7R04-014,City  of Crawford,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$4,466"
7R04-70253,7R04-051,Saunders County Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70253,7R04-051,Saunders County Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$2,722"
7R04-70265,7R04-015,City of  Chadron,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-70265,7R04-015,City of  Chadron,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$1,110"
7R04-77078,,Garden County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
7R04-77078,,Garden County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$4,987"
80001.00,8001,Utah Transit Authority,Full Reporter,Urban,CB,DO,Funds Earned During Period,"$501,682"
80001.00,8001,Utah Transit Authority,Full Reporter,Urban,CR,DO,Funds Earned During Period,"$7,212,605"
80001.00,8001,Utah Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$526,433"
80001.00,8001,Utah Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$65,112"
80001.00,8001,Utah Transit Authority,Full Reporter,Urban,LR,DO,Funds Earned During Period,"$17,968,710"
80001.00,8001,Utah Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$21,136,490"
80001.00,8001,Utah Transit Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$19,240"
80001.00,8001,Utah Transit Authority,Full Reporter,Urban,VP,DO,Funds Earned During Period,"$4,728,930"
80002.00,8002,Su Tran LLC dba: Sioux Area Metro,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$256,099"
80002.00,8002,Su Tran LLC dba: Sioux Area Metro,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$435,163"
80003.00,8003,"City of Fargo, DBA:  Metropolitan Area Transit",Full Reporter,Urban,DR,PT,Funds Earned During Period,"$156,540"
80003.00,8003,"City of Fargo, DBA:  Metropolitan Area Transit",Full Reporter,Urban,MB,PT,Funds Earned During Period,"$551,776"
80004.00,8004,Billings Metropolitan Transit,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$205,459"
80004.00,8004,Billings Metropolitan Transit,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$360,464"
80005.00,8005,Mountain Metropolitan Transit,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$463,707"
80005.00,8005,Mountain Metropolitan Transit,Full Reporter,Urban,DT,PT,Funds Earned During Period,"$36,586"
80005.00,8005,Mountain Metropolitan Transit,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$2,648,549"
80005.00,8005,Mountain Metropolitan Transit,Full Reporter,Urban,VP,DO,Funds Earned During Period,"$232,118"
80006.00,8006,Denver Regional Transportation District,Full Reporter,Urban,CR,PT,Funds Earned During Period,"$20,273,722"
80006.00,8006,Denver Regional Transportation District,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$5,065,681"
80006.00,8006,Denver Regional Transportation District,Full Reporter,Urban,LR,DO,Funds Earned During Period,"$38,157,473"
80006.00,8006,Denver Regional Transportation District,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$52,639,973"
80006.00,8006,Denver Regional Transportation District,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$24,558,726"
80007.00,8007,Pueblo Transit System,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$206,760"
80007.00,8007,Pueblo Transit System,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$666,808"
80008.00,8008,Cities Area Transit,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$170,656"
80008.00,8008,Cities Area Transit,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$197,308"
80009.00,8009,Missoula Urban Transportation District,Full Reporter,Urban,DR,DO,Funds Earned During Period,
80009.00,8009,Missoula Urban Transportation District,Full Reporter,Urban,MB,DO,Funds Earned During Period,
80010.00,8010,City of Greeley - Transit Services,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
80010.00,8010,City of Greeley - Transit Services,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$54,413"
80010.00,8010,City of Greeley - Transit Services,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,
80010.00,8010,City of Greeley - Transit Services,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$362,140"
80011.00,8011,Transfort ,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$19,982"
80011.00,8011,Transfort ,Full Reporter,Urban,DT,PT,Funds Earned During Period,"$71,558"
80011.00,8011,Transfort ,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$1,891,551"
80011.00,8011,Transfort ,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$1,913"
80011.00,8011,Transfort ,Full Reporter,Urban,RB,DO,Funds Earned During Period,"$518,375"
80012.00,8012,Great Falls Transit District,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$63,195"
80012.00,8012,Great Falls Transit District,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$222,101"
80013.00,8013,City of Casper,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,
80013.00,8013,City of Casper,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$57,101"
80013.00,8013,City of Casper,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,
80013.00,8013,City of Casper,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,"$65,166"
80014.00,8014,Rapid Transit System,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,$0
80014.00,8014,Rapid Transit System,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$203,037"
80014.00,8014,Rapid Transit System,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,$0
80014.00,8014,Rapid Transit System,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$174,897"
80015.00,8T15,Shoshone and Arapaho Tribes DOT,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,$0
80015.00,8T15,Shoshone and Arapaho Tribes DOT,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,$0
80016.00,8016,Mesa County,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,$0
80016.00,8016,Mesa County,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$80,520"
80016.00,8016,Mesa County,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,$0
80016.00,8016,Mesa County,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,"$347,560"
80017.00,8T17,Southern Ute Indian Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,$0
80017.00,8T17,Southern Ute Indian Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,$0
80018.00,8T18,Fort Peck Tribes ,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,$0
80018.00,8T18,Fort Peck Tribes ,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,$772
80018.00,8T18,Fort Peck Tribes ,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,$0
80018.00,8T18,Fort Peck Tribes ,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,"$1,526"
80019.00,8019,Bis-Man Transit Board,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,$0
80019.00,8019,Bis-Man Transit Board,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$443,872"
80019.00,8019,Bis-Man Transit Board,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,$0
80019.00,8019,Bis-Man Transit Board,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,"$66,516"
80020.00,8020,The City of Cheyenne Transit Program,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,$0
80020.00,8020,The City of Cheyenne Transit Program,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$59,758"
80020.00,8020,The City of Cheyenne Transit Program,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,$0
80020.00,8020,The City of Cheyenne Transit Program,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$116,002"
80025.00,8025,City of Loveland Transit,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$14,249"
80025.00,8025,City of Loveland Transit,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$79,429"
80026.00,8026,City of St. George,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
80026.00,8026,City of St. George,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$19,037"
80026.00,8026,City of St. George,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,
80026.00,8026,City of St. George,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$150,630"
80028.00,8028,Cache Valley Transit District,Full Reporter,Urban,DR,DO,Funds Earned During Period,
80028.00,8028,Cache Valley Transit District,Full Reporter,Urban,MB,DO,Funds Earned During Period,
80106.00,8106,North Front Range Metropolitan Planning Organization,Full Reporter,Urban,VP,DO,Funds Earned During Period,"$590,151"
80107.00,8107,The University of Montana - ASUM Transportation,Full Reporter,Urban,MB,DO,Funds Earned During Period,"$951,261"
80109.00,8109,"vRide, Inc. - Denver",Full Reporter,Urban,VP,DO,Funds Earned During Period,"$852,356"
80110.00,8110,Fargo Park District/ Valley Senior Services dba Valley Senior Services,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,$0
80110.00,8110,Fargo Park District/ Valley Senior Services dba Valley Senior Services,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$148,673"
80110.00,8110,Fargo Park District/ Valley Senior Services dba Valley Senior Services,Reduced Reporter,Urban,DT,PT,Funds Expended on Capital,$0
80110.00,8110,Fargo Park District/ Valley Senior Services dba Valley Senior Services,Reduced Reporter,Urban,DT,PT,Funds Expended on Operations,"$10,562"
80212.00,8R03-042,Turtle Mtn. Nutrition & Support Services,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,
80212.00,8R03-042,Turtle Mtn. Nutrition & Support Services,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,
80266.00,8R03-019,Trenton Indian Service Area Aging Program,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,
80266.00,8R03-019,Trenton Indian Service Area Aging Program,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,"$1,704"
88116.00,8T07,Northern Cheyenne Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,$0
88116.00,8T07,Northern Cheyenne Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,$546
88116.00,8T07,Northern Cheyenne Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,$0
88116.00,8T07,Northern Cheyenne Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,"$6,238"
88122.00,8T08,Oglala Sioux Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,$0
88122.00,8T08,Oglala Sioux Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,"$8,569"
88128.00,8T11,Spirit Lake Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,
88128.00,8T11,Spirit Lake Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,"$5,215"
88134.00,8T04,Confederated Salish and Kootenai Tribes,Reduced Reporter,Tribe,CB,DO,Funds Expended on Capital,
88134.00,8T04,Confederated Salish and Kootenai Tribes,Reduced Reporter,Tribe,CB,DO,Funds Expended on Operations,"$57,498"
88134.00,8T04,Confederated Salish and Kootenai Tribes,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,
88134.00,8T04,Confederated Salish and Kootenai Tribes,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,"$24,843"
88140.00,8T12,Standing Rock Public Transportation,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,
88140.00,8T12,Standing Rock Public Transportation,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,"$62,798"
88146.00,8T13,Turtle Mountain Band of Chippewa Indian,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,$0
88146.00,8T13,Turtle Mountain Band of Chippewa Indian,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,$0
88152.00,8T01,Blackfeet Nation Transit Department,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,
88152.00,8T01,Blackfeet Nation Transit Department,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,"$5,395"
88158.00,8T02,Cheyenne River Sioux Tribe,Reduced Reporter,Tribe,DR,PT,Funds Expended on Capital,
88158.00,8T02,Cheyenne River Sioux Tribe,Reduced Reporter,Tribe,DR,PT,Funds Expended on Operations,"$22,814"
88164.00,8T03,Chippewa Cree Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,
88164.00,8T03,Chippewa Cree Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,$0
88164.00,8T03,Chippewa Cree Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,
88164.00,8T03,Chippewa Cree Tribe,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,$0
88170.00,8T05,Fort Belknap Indian Community,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,$0
88170.00,8T05,Fort Belknap Indian Community,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,$0
88176.00,8T06,Lower Brule Sioux Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,
88176.00,8T06,Lower Brule Sioux Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,$0
88182.00,8T09,Rosebud Sioux Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,
88182.00,8T09,Rosebud Sioux Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,"$131,682"
88188.00,8T14,Crow Tribe of Indians,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,
88188.00,8T14,Crow Tribe of Indians,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,$321
88188.00,8T14,Crow Tribe of Indians,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,
88188.00,8T14,Crow Tribe of Indians,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,"$17,458"
88194.00,8T16,Yankton Sioux Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,$0
