,Year,Total_Labor_MSA,Unemployment_Labor_MSA,Employment_Labor_MSA,Unemployment_Rate_MSA,Geography
2734,2018,44119.16666666666,1775.666666666667,42343.5,4.025,"Sumter, SC  Metro Area"
2735,2019,44790.66666666666,1702.666666666667,43088.0,3.8,"Sumter, SC  Metro Area"
2736,2002,172799.27272727276,7922.909090909091,164876.36363636365,4.59090909090909,"Tallahassee, FL  Metro Area"
2737,2003,173457.16666666663,7449.0,166008.16666666663,4.3,"Tallahassee, FL  Metro Area"
2738,2004,174048.33333333337,6841.5,167206.83333333337,3.9166666666666665,"Tallahassee, FL  Metro Area"
2739,2005,179408.5,5753.916666666668,173654.58333333337,3.2000000000000006,"Tallahassee, FL  Metro Area"
2740,2006,184119.66666666663,5164.666666666667,178955.0,2.8166666666666664,"Tallahassee, FL  Metro Area"
2741,2007,187518.16666666663,6170.25,181347.91666666663,3.275,"Tallahassee, FL  Metro Area"
2742,2008,191083.0833333333,9259.333333333334,181823.75,4.841666666666667,"Tallahassee, FL  Metro Area"
2743,2009,191940.91666666663,14222.166666666664,177718.75,7.416666666666668,"Tallahassee, FL  Metro Area"
2744,2010,190683.66666666663,16084.083333333336,174599.58333333337,8.441666666666666,"Tallahassee, FL  Metro Area"
2745,2011,190104.0833333333,15721.166666666664,174382.91666666663,8.275,"Tallahassee, FL  Metro Area"
2746,2012,187869.25,13925.25,173944.0,7.416666666666668,"Tallahassee, FL  Metro Area"
2747,2013,186681.25,12025.333333333336,174655.91666666663,6.433333333333335,"Tallahassee, FL  Metro Area"
2748,2014,188316.0833333333,10960.416666666666,177355.66666666663,5.825,"Tallahassee, FL  Metro Area"
2749,2015,184837.16666666663,9714.833333333334,175122.33333333337,5.258333333333334,"Tallahassee, FL  Metro Area"
2750,2016,187948.5833333333,8806.0,179142.58333333337,4.6916666666666655,"Tallahassee, FL  Metro Area"
2751,2017,190871.25,7715.833333333332,183155.41666666663,4.05,"Tallahassee, FL  Metro Area"
2752,2018,193503.91666666663,6691.583333333332,186812.3333333333,3.475000000000001,"Tallahassee, FL  Metro Area"
2753,2019,195714.0,6744.0,188970.0,3.433333333333333,"Tallahassee, FL  Metro Area"
2754,2002,1224372.4545454546,70083.09090909091,1154289.3636363635,5.727272727272728,"Tampa-St. Petersburg-Clearwater, FL  Metro Area"
2755,2003,1227345.166666667,66323.75,1161021.416666667,5.3916666666666675,"Tampa-St. Petersburg-Clearwater, FL  Metro Area"
2756,2004,1263933.333333333,59392.83333333334,1204540.5,4.7,"Tampa-St. Petersburg-Clearwater, FL  Metro Area"
2757,2005,1258614.583333333,49881.08333333334,1208733.5,3.9583333333333326,"Tampa-St. Petersburg-Clearwater, FL  Metro Area"
2758,2006,1285627.0,44607.75,1241019.25,3.475,"Tampa-St. Petersburg-Clearwater, FL  Metro Area"
2759,2007,1300496.583333333,56730.25,1243766.333333333,4.35,"Tampa-St. Petersburg-Clearwater, FL  Metro Area"
2760,2008,1307781.666666667,89462.08333333331,1218319.583333333,6.833333333333335,"Tampa-St. Petersburg-Clearwater, FL  Metro Area"
2761,2009,1295190.583333333,142293.5,1152897.083333333,10.991666666666667,"Tampa-St. Petersburg-Clearwater, FL  Metro Area"
2762,2010,1384697.25,153385.41666666663,1231311.833333333,11.075,"Tampa-St. Petersburg-Clearwater, FL  Metro Area"
2763,2011,1398446.166666667,139104.83333333337,1259341.333333333,9.95,"Tampa-St. Petersburg-Clearwater, FL  Metro Area"
2764,2012,1410569.25,115864.33333333331,1294704.916666667,8.208333333333334,"Tampa-St. Petersburg-Clearwater, FL  Metro Area"
2765,2013,1420384.833333333,97687.33333333331,1322697.5,6.866666666666666,"Tampa-St. Petersburg-Clearwater, FL  Metro Area"
2766,2014,1432457.25,86165.66666666669,1346291.583333333,6.0166666666666675,"Tampa-St. Petersburg-Clearwater, FL  Metro Area"
2767,2015,1439381.833333333,75495.58333333331,1363886.25,5.241666666666666,"Tampa-St. Petersburg-Clearwater, FL  Metro Area"
2768,2016,1474694.916666667,67511.33333333331,1407183.583333333,4.575,"Tampa-St. Petersburg-Clearwater, FL  Metro Area"
2769,2017,1510883.666666667,60886.66666666666,1449997.0,4.025,"Tampa-St. Petersburg-Clearwater, FL  Metro Area"
2770,2018,1530841.5,53139.75,1477701.75,3.4666666666666672,"Tampa-St. Petersburg-Clearwater, FL  Metro Area"
2771,2019,1531575.333333333,54152.0,1477423.333333333,3.5666666666666664,"Tampa-St. Petersburg-Clearwater, FL  Metro Area"
2772,2002,82064.18181818182,4823.909090909091,77240.27272727272,5.881818181818181,"Terre Haute, IN  Metro Area"
2773,2003,80768.16666666669,4922.666666666667,75845.5,6.099999999999999,"Terre Haute, IN  Metro Area"
2774,2004,81222.33333333331,5899.083333333332,75323.25,7.258333333333334,"Terre Haute, IN  Metro Area"
2775,2005,80636.91666666669,5630.333333333332,75006.58333333331,6.9833333333333325,"Terre Haute, IN  Metro Area"
2776,2006,80723.83333333331,5055.416666666667,75668.41666666669,6.275,"Terre Haute, IN  Metro Area"
2777,2007,79806.16666666669,4334.833333333333,75471.33333333331,5.416666666666668,"Terre Haute, IN  Metro Area"
2778,2008,79952.08333333331,5309.416666666667,74642.66666666669,6.6416666666666675,"Terre Haute, IN  Metro Area"
2779,2009,80790.25,8461.083333333334,72329.16666666669,10.475,"Terre Haute, IN  Metro Area"
2780,2010,81203.16666666669,9121.25,72081.91666666669,11.208333333333336,"Terre Haute, IN  Metro Area"
2781,2011,80046.0,8277.833333333334,71768.16666666669,10.350000000000003,"Terre Haute, IN  Metro Area"
2782,2012,79209.83333333331,7906.75,71303.08333333331,9.975,"Terre Haute, IN  Metro Area"
2783,2013,78132.5,7340.5,70792.0,9.383333333333336,"Terre Haute, IN  Metro Area"
2784,2014,77740.91666666669,5841.75,71899.16666666669,7.524999999999999,"Terre Haute, IN  Metro Area"
2785,2015,77232.33333333331,4719.25,72513.08333333331,6.1083333333333325,"Terre Haute, IN  Metro Area"
2786,2016,77739.33333333331,4220.583333333333,73518.75,5.433333333333334,"Terre Haute, IN  Metro Area"
2787,2017,77041.33333333331,3306.166666666666,73735.16666666669,4.291666666666666,"Terre Haute, IN  Metro Area"
2788,2018,77258.58333333331,3431.916666666666,73826.66666666669,4.441666666666666,"Terre Haute, IN  Metro Area"
2789,2019,77840.66666666669,4147.0,73693.66666666669,5.3,"Terre Haute, IN  Metro Area"
2790,2002,123126.0,5647.181818181818,117478.81818181818,4.581818181818182,"Topeka, KS  Metro Area"
2791,2003,123466.08333333331,6508.5,116957.58333333331,5.283333333333334,"Topeka, KS  Metro Area"
2792,2004,125234.16666666669,7541.416666666668,117692.75,6.033333333333332,"Topeka, KS  Metro Area"
2793,2005,123538.08333333331,6764.416666666668,116773.66666666669,5.4833333333333325,"Topeka, KS  Metro Area"
2794,2006,119312.16666666669,5762.333333333332,113549.83333333331,4.833333333333334,"Topeka, KS  Metro Area"
2795,2007,120121.33333333331,5710.5,114410.83333333331,4.758333333333334,"Topeka, KS  Metro Area"
2796,2008,121172.08333333331,6237.833333333332,114934.25,5.15,"Topeka, KS  Metro Area"
2797,2009,123675.33333333331,8351.0,115324.33333333331,6.749999999999999,"Topeka, KS  Metro Area"
2798,2010,124269.16666666669,8765.75,115503.41666666669,7.05,"Topeka, KS  Metro Area"
2799,2011,123204.91666666669,8440.833333333334,114764.08333333331,6.8500000000000005,"Topeka, KS  Metro Area"
2800,2012,121692.41666666669,7533.083333333332,114159.33333333331,6.183333333333334,"Topeka, KS  Metro Area"
2801,2013,121553.16666666669,7007.166666666668,114546.0,5.7666666666666675,"Topeka, KS  Metro Area"
2802,2014,121383.41666666669,5782.416666666668,115601.0,4.758333333333334,"Topeka, KS  Metro Area"
2803,2015,120519.33333333331,5104.416666666667,115414.91666666669,4.233333333333333,"Topeka, KS  Metro Area"
2804,2016,120924.08333333331,4803.666666666667,116120.41666666669,3.975,"Topeka, KS  Metro Area"
2805,2017,120044.16666666669,4373.75,115670.41666666669,3.625,"Topeka, KS  Metro Area"
2806,2018,120099.41666666669,4148.916666666667,115950.5,3.4500000000000006,"Topeka, KS  Metro Area"
2807,2019,120559.0,4858.333333333333,115700.66666666669,4.033333333333333,"Topeka, KS  Metro Area"
2808,2002,446785.09090909094,21575.272727272728,425209.8181818182,4.836363636363637,"Tulsa, OK  Metro Area"
2809,2003,440429.58333333326,26048.66666666667,414380.91666666674,5.916666666666668,"Tulsa, OK  Metro Area"
2810,2004,438023.0,21785.58333333333,416237.41666666674,4.958333333333334,"Tulsa, OK  Metro Area"
2811,2005,442813.91666666674,19278.0,423535.91666666674,4.3583333333333325,"Tulsa, OK  Metro Area"
2812,2006,443294.41666666674,17186.083333333332,426108.33333333326,3.8916666666666657,"Tulsa, OK  Metro Area"
2813,2007,438610.33333333326,17405.75,421204.58333333326,3.975,"Tulsa, OK  Metro Area"
2814,2008,441791.5,16507.083333333332,425284.41666666674,3.725,"Tulsa, OK  Metro Area"
2815,2009,441424.83333333326,30174.25,411250.58333333326,6.824999999999998,"Tulsa, OK  Metro Area"
2816,2010,462935.08333333326,33649.0,429286.08333333326,7.275000000000001,"Tulsa, OK  Metro Area"
2817,2011,458978.16666666674,28675.83333333333,430302.33333333326,6.250000000000001,"Tulsa, OK  Metro Area"
2818,2012,466883.33333333326,24979.91666666667,441903.41666666674,5.3500000000000005,"Tulsa, OK  Metro Area"
2819,2013,466795.83333333326,24699.0,442096.83333333326,5.291666666666667,"Tulsa, OK  Metro Area"
2820,2014,465985.66666666674,20799.25,445186.41666666674,4.483333333333333,"Tulsa, OK  Metro Area"
2821,2015,475554.58333333326,20893.83333333333,454660.75,4.4,"Tulsa, OK  Metro Area"
2822,2016,476458.66666666674,23603.33333333333,452855.33333333326,4.95,"Tulsa, OK  Metro Area"
2823,2017,477664.66666666674,21233.25,456431.41666666674,4.433333333333335,"Tulsa, OK  Metro Area"
2824,2018,479873.25,16668.416666666668,463204.83333333326,3.475,"Tulsa, OK  Metro Area"
2825,2019,473803.66666666674,16728.666666666668,457075.0,3.5666666666666664,"Tulsa, OK  Metro Area"
2826,2002,202569.27272727274,11616.909090909092,190952.36363636365,5.745454545454546,"Vallejo-Fairfield, CA  Metro Area"
2827,2003,205398.0,12838.5,192559.5,6.25,"Vallejo-Fairfield, CA  Metro Area"
2828,2004,206294.0833333333,11965.166666666664,194328.91666666663,5.808333333333334,"Vallejo-Fairfield, CA  Metro Area"
2829,2005,208485.8333333333,11144.5,197341.3333333333,5.3500000000000005,"Vallejo-Fairfield, CA  Metro Area"
2830,2006,207849.66666666663,10122.416666666666,197727.25,4.858333333333333,"Vallejo-Fairfield, CA  Metro Area"
2831,2007,208195.8333333333,10981.916666666666,197213.91666666663,5.275,"Vallejo-Fairfield, CA  Metro Area"
2832,2008,211058.5833333333,14555.833333333336,196502.75,6.8916666666666675,"Vallejo-Fairfield, CA  Metro Area"
2833,2009,214520.0,22294.75,192225.25,10.391666666666667,"Vallejo-Fairfield, CA  Metro Area"
2834,2010,202407.75,25438.33333333333,176969.41666666663,12.575,"Vallejo-Fairfield, CA  Metro Area"
2835,2011,202240.66666666663,24621.83333333333,177618.83333333337,12.166666666666664,"Vallejo-Fairfield, CA  Metro Area"
2836,2012,202661.16666666663,21676.83333333333,180984.3333333333,10.691666666666665,"Vallejo-Fairfield, CA  Metro Area"
2837,2013,203054.5,18424.83333333333,184629.66666666663,9.066666666666666,"Vallejo-Fairfield, CA  Metro Area"
2838,2014,202784.8333333333,15248.583333333336,187536.25,7.508333333333333,"Vallejo-Fairfield, CA  Metro Area"
2839,2015,205022.91666666663,12552.5,192470.41666666663,6.1083333333333325,"Vallejo-Fairfield, CA  Metro Area"
2840,2016,207418.5833333333,11407.916666666664,196010.66666666663,5.508333333333333,"Vallejo-Fairfield, CA  Metro Area"
2841,2017,208439.3333333333,9922.833333333334,198516.5,4.758333333333334,"Vallejo-Fairfield, CA  Metro Area"
2842,2018,209720.8333333333,8168.166666666668,201552.66666666663,3.9,"Vallejo-Fairfield, CA  Metro Area"
2843,2019,209976.0,9548.333333333334,200427.66666666663,4.566666666666666,"Vallejo-Fairfield, CA  Metro Area"
2844,2002,113817.36363636365,6491.272727272727,107326.09090909091,5.709090909090909,"Waco, TX  Metro Area"
2845,2003,116182.33333333331,7080.583333333332,109101.75,6.091666666666666,"Waco, TX  Metro Area"
2846,2004,117501.08333333331,6294.166666666668,111206.91666666669,5.3500000000000005,"Waco, TX  Metro Area"
2847,2005,119277.66666666669,6078.916666666668,113198.75,5.091666666666666,"Waco, TX  Metro Area"
2848,2006,118693.5,5743.5,112950.0,4.8500000000000005,"Waco, TX  Metro Area"
2849,2007,117073.33333333331,4975.0,112098.33333333331,4.250000000000001,"Waco, TX  Metro Area"
2850,2008,117474.83333333331,5341.833333333333,112133.0,4.55,"Waco, TX  Metro Area"
2851,2009,120429.75,8246.833333333334,112182.91666666669,6.825,"Waco, TX  Metro Area"
2852,2010,120141.83333333331,8922.75,111219.08333333331,7.425000000000002,"Waco, TX  Metro Area"
2853,2011,120550.75,9013.916666666666,111536.83333333331,7.4833333333333325,"Waco, TX  Metro Area"
2854,2012,119288.33333333331,7968.5,111319.83333333331,6.683333333333333,"Waco, TX  Metro Area"
2855,2013,118974.33333333331,7416.25,111558.08333333331,6.2250000000000005,"Waco, TX  Metro Area"
2856,2014,119597.41666666669,6070.916666666668,113526.5,5.083333333333333,"Waco, TX  Metro Area"
2857,2015,119119.75,4851.083333333333,114268.66666666669,4.066666666666666,"Waco, TX  Metro Area"
2858,2016,122768.5,4879.083333333333,117889.41666666669,3.9666666666666655,"Waco, TX  Metro Area"
2859,2017,124850.83333333331,4870.0,119980.83333333331,3.908333333333333,"Waco, TX  Metro Area"
2860,2018,125453.75,4499.25,120954.5,3.5999999999999988,"Waco, TX  Metro Area"
2861,2019,126562.0,4600.0,121962.0,3.633333333333333,"Waco, TX  Metro Area"
2862,2002,2772429.090909091,109309.90909090909,2663119.1818181816,3.936363636363637,"Washington-Arlington-Alexandria, DC-VA-MD-WV  Metro Area"
2863,2003,2789920.666666666,107296.41666666669,2682624.25,3.85,"Washington-Arlington-Alexandria, DC-VA-MD-WV  Metro Area"
2864,2004,2835730.333333333,105987.33333333331,2729743.0,3.7416666666666663,"Washington-Arlington-Alexandria, DC-VA-MD-WV  Metro Area"
2865,2005,2904460.416666666,100497.75,2803962.666666666,3.475,"Washington-Arlington-Alexandria, DC-VA-MD-WV  Metro Area"
2866,2006,2960670.0,92760.0,2867910.0,3.125,"Washington-Arlington-Alexandria, DC-VA-MD-WV  Metro Area"
2867,2007,2993899.916666666,88335.33333333331,2905564.583333333,2.958333333333333,"Washington-Arlington-Alexandria, DC-VA-MD-WV  Metro Area"
2868,2008,3058423.583333333,112104.0,2946319.583333333,3.675,"Washington-Arlington-Alexandria, DC-VA-MD-WV  Metro Area"
2869,2009,3076703.166666666,183159.91666666663,2893543.25,5.958333333333332,"Washington-Arlington-Alexandria, DC-VA-MD-WV  Metro Area"
2870,2010,3150794.5,200067.25,2950727.25,6.3583333333333325,"Washington-Arlington-Alexandria, DC-VA-MD-WV  Metro Area"
2871,2011,3198518.833333333,196253.0833333333,3002265.75,6.149999999999999,"Washington-Arlington-Alexandria, DC-VA-MD-WV  Metro Area"
2872,2012,3235538.416666666,187613.0,3047925.416666666,5.783333333333334,"Washington-Arlington-Alexandria, DC-VA-MD-WV  Metro Area"
2873,2013,3259198.25,181381.5,3077816.75,5.583333333333332,"Washington-Arlington-Alexandria, DC-VA-MD-WV  Metro Area"
2874,2014,3261767.083333333,166157.66666666663,3095609.416666666,5.083333333333333,"Washington-Arlington-Alexandria, DC-VA-MD-WV  Metro Area"
2875,2015,3273358.0,144700.0,3128658.0,4.433333333333334,"Washington-Arlington-Alexandria, DC-VA-MD-WV  Metro Area"
2876,2016,3318504.416666666,130127.16666666669,3188377.25,3.9166666666666674,"Washington-Arlington-Alexandria, DC-VA-MD-WV  Metro Area"
2877,2017,3370131.75,126256.5,3243875.25,3.75,"Washington-Arlington-Alexandria, DC-VA-MD-WV  Metro Area"
2878,2018,3393090.833333333,112133.58333333331,3280957.25,3.3166666666666664,"Washington-Arlington-Alexandria, DC-VA-MD-WV  Metro Area"
2879,2019,3409755.333333333,119224.66666666669,3290530.666666666,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV  Metro Area"
2880,2002,53742.81818181818,4375.727272727273,49367.09090909091,8.263636363636364,"Wenatchee, WA  Metro Area"
2881,2003,55108.83333333334,4531.083333333333,50577.75,8.316666666666665,"Wenatchee, WA  Metro Area"
2882,2004,57838.16666666666,3979.333333333334,53858.83333333334,7.008333333333333,"Wenatchee, WA  Metro Area"
2883,2005,59415.83333333334,3577.416666666666,55838.41666666666,6.125000000000001,"Wenatchee, WA  Metro Area"
2884,2006,59591.58333333334,3302.833333333333,56288.75,5.633333333333333,"Wenatchee, WA  Metro Area"
2885,2007,61578.5,3335.5,58243.0,5.508333333333333,"Wenatchee, WA  Metro Area"
2886,2008,62058.75,3625.25,58433.5,5.908333333333334,"Wenatchee, WA  Metro Area"
2887,2009,64289.5,5178.916666666667,59110.58333333334,8.166666666666666,"Wenatchee, WA  Metro Area"
2888,2010,61978.33333333334,5679.583333333332,56298.75,9.283333333333333,"Wenatchee, WA  Metro Area"
2889,2011,60683.41666666666,5299.333333333333,55384.08333333334,8.841666666666663,"Wenatchee, WA  Metro Area"
2890,2012,60657.16666666666,5061.166666666667,55596.0,8.466666666666667,"Wenatchee, WA  Metro Area"
2891,2013,59312.0,4503.916666666667,54808.08333333334,7.699999999999998,"Wenatchee, WA  Metro Area"
2892,2014,60414.33333333334,3904.916666666666,56509.41666666666,6.550000000000002,"Wenatchee, WA  Metro Area"
2893,2015,62341.33333333334,3663.666666666666,58677.66666666666,5.958333333333332,"Wenatchee, WA  Metro Area"
2894,2016,63791.58333333334,3878.25,59913.33333333334,6.158333333333332,"Wenatchee, WA  Metro Area"
2895,2017,65286.75,3331.083333333333,61955.66666666666,5.2,"Wenatchee, WA  Metro Area"
2896,2018,67182.0,3213.916666666666,63968.08333333334,4.866666666666666,"Wenatchee, WA  Metro Area"
2897,2019,64447.33333333334,4433.333333333333,60014.0,6.866666666666667,"Wenatchee, WA  Metro Area"
2898,2002,307234.4545454545,17874.727272727272,289359.7272727273,5.827272727272727,"Wichita, KS  Metro Area"
2899,2003,305440.66666666674,20269.916666666668,285170.75,6.641666666666667,"Wichita, KS  Metro Area"
2900,2004,309756.5,18735.25,291021.25,6.050000000000002,"Wichita, KS  Metro Area"
2901,2005,311613.0,16832.166666666668,294780.83333333326,5.400000000000001,"Wichita, KS  Metro Area"
2902,2006,311565.58333333326,14234.166666666664,297331.41666666674,4.583333333333333,"Wichita, KS  Metro Area"
2903,2007,317198.83333333326,13274.916666666664,303923.91666666674,4.183333333333334,"Wichita, KS  Metro Area"
2904,2008,321840.41666666674,14379.916666666664,307460.5,4.466666666666668,"Wichita, KS  Metro Area"
2905,2009,326679.41666666674,26772.25,299907.16666666674,8.183333333333332,"Wichita, KS  Metro Area"
2906,2010,319314.41666666674,27384.16666666667,291930.25,8.575,"Wichita, KS  Metro Area"
