NTD_ID,Legacy NTD ID,Agency Name,Reporter Type,Form Module Type,Mode,TOS,Expense Type,2015
6R05-60173,6R05-025,City of South Padre Island ,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
6R05-60173,6R05-025,City of South Padre Island ,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,0.00
6R05-60175,6R05-011,"Rural Economic Assistance League, Inc. ",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R05-60175,6R05-011,"Rural Economic Assistance League, Inc. ",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,87736.00
6R05-60176,6R05-047,"Senior Center Resources and Public Transit, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R05-60176,6R05-047,"Senior Center Resources and Public Transit, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,98022.00
6R05-60179,6R05-034,El Paso County ,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Capital,0.00
6R05-60179,6R05-034,El Paso County ,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Operations,55628.00
6R05-60179,6R05-034,El Paso County ,Rural Reporter,Rural General Public Transit,VP,PT,Funds Expended on Capital,0.00
6R05-60179,6R05-034,El Paso County ,Rural Reporter,Rural General Public Transit,VP,PT,Funds Expended on Operations,887219.00
6R05-60185,6R05-018,Webb County Community Action Agency ,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R05-60185,6R05-018,Webb County Community Action Agency ,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,16509.00
6R05-60185,6R05-018,Webb County Community Action Agency ,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
6R05-60185,6R05-018,Webb County Community Action Agency ,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,107621.00
6R05-60186,6R05-029,East Texas Council of Governments ,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R05-60186,6R05-029,East Texas Council of Governments ,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,153348.00
6R05-60186,6R05-029,East Texas Council of Governments ,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
6R05-60186,6R05-029,East Texas Council of Governments ,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,5787.00
6R05-60192,6R05-002,Panhandle Community Services ,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R05-60192,6R05-002,Panhandle Community Services ,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,176435.00
6R05-60202,6R05-001,"Aspermont Small Business Development Center, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R05-60202,6R05-001,"Aspermont Small Business Development Center, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,18469.00
6R05-60238,6R05-031,Colorado Valley Transit  District,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Capital,0.00
6R05-60238,6R05-031,Colorado Valley Transit  District,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Operations,42035.00
6R05-60238,6R05-031,Colorado Valley Transit  District,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
6R05-60238,6R05-031,Colorado Valley Transit  District,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,34532.00
6R05-60243,6R05-020,"West Texas Opportunities, Inc. ",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R05-60243,6R05-020,"West Texas Opportunities, Inc. ",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,59436.00
6R05-60256,6R05-023,Southwest Area Regional Transit District,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R05-60256,6R05-023,Southwest Area Regional Transit District,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,178317.00
6R05-60260,6R05-012,"Community Services, Inc. ",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R05-60260,6R05-012,"Community Services, Inc. ",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,82020.00
6R05-60262,6R05-005,Central Texas Rural Transit District,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R05-60262,6R05-005,Central Texas Rural Transit District,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,108042.00
6R05-60264,6R05-016,"The Transit System, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R05-60264,6R05-016,"The Transit System, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,43209.00
6R05-66271,,Capital Area Rural Transportation System (CARTS - RURAL),Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Capital,0.00
6R05-66271,,Capital Area Rural Transportation System (CARTS - RURAL),Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Operations,5925.00
6R05-66271,,Capital Area Rural Transportation System (CARTS - RURAL),Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R05-66271,,Capital Area Rural Transportation System (CARTS - RURAL),Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,127722.00
6R05-66271,,Capital Area Rural Transportation System (CARTS - RURAL),Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
6R05-66271,,Capital Area Rural Transportation System (CARTS - RURAL),Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,85806.00
6R05-66276,,McLennan County,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
6R05-66276,,McLennan County,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,4409.00
6R05-66277,,Calhoun County Senior Citizens,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Capital,0.00
6R05-66277,,Calhoun County Senior Citizens,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Operations,2415.00
6R05-66278,,Friends of Elder Citizens-Jackson and Matagorda,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Capital,0.00
6R05-66278,,Friends of Elder Citizens-Jackson and Matagorda,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Operations,25968.00
6R05-66279,,Gonzalez County Senior Citizens Association,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Capital,0.00
6R05-66279,,Gonzalez County Senior Citizens Association,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Operations,2482.00
6R05-66280,,Lavaca County,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Capital,0.00
6R05-66280,,Lavaca County,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Operations,4881.00
6R05-66281,,Goliad County,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Capital,0.00
6R05-66281,,Goliad County,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Operations,6762.00
7R01-70064,7R01-007,Iowa Northland Regional Council of Governments,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
7R01-70064,7R01-007,Iowa Northland Regional Council of Governments,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,9507.00
7R01-70066,7R01-011,Heart of Iowa Regional Transit Agency,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
7R01-70066,7R01-011,Heart of Iowa Regional Transit Agency,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,106777.00
7R01-70066,7R01-011,Heart of Iowa Regional Transit Agency,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Capital,0.00
7R01-70066,7R01-011,Heart of Iowa Regional Transit Agency,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Operations,132050.00
7R01-70092,7R01-020,Marshalltown Municipal Transit,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
7R01-70092,7R01-020,Marshalltown Municipal Transit,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,94326.00
7R01-70101,7R01-022,City of Muscatine,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
7R01-70101,7R01-022,City of Muscatine,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,87319.00
7R01-70108,7R01-019,"Doger Area Rapids Transit, City of Fort Dodge",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
7R01-70108,7R01-019,"Doger Area Rapids Transit, City of Fort Dodge",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,143470.00
7R01-70111,7R01-017,Burlington Urban Service,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
7R01-70111,7R01-017,Burlington Urban Service,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,106893.00
7R01-70118,7R01-023,Ottumwa Transit ,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
7R01-70118,7R01-023,Ottumwa Transit ,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,14804.00
7R01-70118,7R01-023,Ottumwa Transit ,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
7R01-70118,7R01-023,Ottumwa Transit ,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,93440.00
7R01-70129,7R01-004,Siouxland Regional Transit System,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
7R01-70129,7R01-004,Siouxland Regional Transit System,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,162171.00
7R01-70136,7R01-008,"Delaware, Dubuque & Jackson County Regional Transi",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
7R01-70136,7R01-008,"Delaware, Dubuque & Jackson County Regional Transi",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,41229.00
7R01-70138,7R01-010,East Central Iowa Council of Governments,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
7R01-70138,7R01-010,East Central Iowa Council of Governments,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,417602.00
7R01-70173,7R01-018,Clinton Municipal Transit Administration,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
7R01-70173,7R01-018,Clinton Municipal Transit Administration,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,234460.00
7R01-70185,7R01-002,North Iowa Area Council of Governments,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
7R01-70185,7R01-002,North Iowa Area Council of Governments,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,216061.00
7R01-70195,7R01-001,Northeast Iowa Community Action Corporation,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
7R01-70195,7R01-001,Northeast Iowa Community Action Corporation,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,234136.00
7R01-70217,7R01-016,Southeast Iowa Regional Planning Commission,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
7R01-70217,7R01-016,Southeast Iowa Regional Planning Commission,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,66759.00
7R01-70219,7R01-006,Region Six Planning Commission/PeopleRides,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
7R01-70219,7R01-006,Region Six Planning Commission/PeopleRides,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,77311.00
7R01-70221,7R01-014,Southern Iowa Trolley,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
7R01-70221,7R01-014,Southern Iowa Trolley,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,224800.00
7R01-70224,7R01-012,Region XII Council of Governments/WITS,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
7R01-70224,7R01-012,Region XII Council of Governments/WITS,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,483593.00
7R01-70240,7R01-003,Regional Transit Authority/RIDES,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
7R01-70240,7R01-003,Regional Transit Authority/RIDES,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,543050.00
7R01-70242,7R01-015,10-15 Regional Transit Agency,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
7R01-70242,7R01-015,10-15 Regional Transit Agency,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,105869.00
7R01-70256,7R01-005,MIDAS Council of Governments,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
7R01-70256,7R01-005,MIDAS Council of Governments,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,139471.00
7R01-70258,7R01-013,Southwest Iowa Planning Council /SW Iowa Transit,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
7R01-70258,7R01-013,Southwest Iowa Planning Council /SW Iowa Transit,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,423588.00
7R01-70260,7R01-021,City of Mason City,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
7R01-70260,7R01-021,City of Mason City,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,84335.00
7R02-70060,7R02-001,"Developmental Services of Northwest Kansas, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
7R02-70060,7R02-001,"Developmental Services of Northwest Kansas, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,55620.00
7R02-70062,7R02-050,Thomas County,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
7R02-70062,7R02-050,Thomas County,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
7R02-70068,7R02-044,Concordia Senior Citizen Center,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
7R02-70068,7R02-044,Concordia Senior Citizen Center,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,14150.00
7R02-70070,7R02-095,"Finney County Committee on Aging, Inc.",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
7R02-70070,7R02-095,"Finney County Committee on Aging, Inc.",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,42220.00
7R02-70072,7R02-024,Morris County Transportation (formerly Morris Co Senior Citizens,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
7R02-70072,7R02-024,Morris County Transportation (formerly Morris Co Senior Citizens,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,11253.00
7R02-70078,7R02-068,Southeast Kansas Community Action Program,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Capital,0.00
7R02-70078,7R02-068,Southeast Kansas Community Action Program,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Operations,0.00
7R02-70080,7R02-043,City of Abilene,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
