NTD_ID,4 digit NTDID,Reporter Name,Reporter Type,Mode,TOS,Expense Type,2014
90036,9036,Orange County Transportation Authority,Full Reporter: Operating,DT,PT,Funds Earned During Period,253966.00
90036,9036,Orange County Transportation Authority,Full Reporter: Operating,MB,DO,Funds Earned During Period,39057368.00
90036,9036,Orange County Transportation Authority,Full Reporter: Operating,MB,PT,Funds Earned During Period,11991369.00
90036,9036,Orange County Transportation Authority,Full Reporter: Operating,VP,PT,Funds Earned During Period,5160742.00
90039,9039,Culver City Municipal Bus Lines,Full Reporter: Operating,DR,DO,Funds Earned During Period,4454.00
90039,9039,Culver City Municipal Bus Lines,Full Reporter: Operating,DT,PT,Funds Earned During Period,5524.00
90039,9039,Culver City Municipal Bus Lines,Full Reporter: Operating,MB,DO,Funds Earned During Period,3796169.00
90041,9041,Montebello Bus Lines,Full Reporter: Operating,CB,DO,Funds Earned During Period,73505.00
90041,9041,Montebello Bus Lines,Full Reporter: Operating,DT,PT,Funds Earned During Period,15414.00
90041,9041,Montebello Bus Lines,Full Reporter: Operating,MB,DO,Funds Earned During Period,5632935.00
90041,9041,Montebello Bus Lines,Full Reporter: Operating,MB,PT,Funds Earned During Period,101690.00
90042,9042,City of Gardena Transportation Department,Full Reporter: Operating,DR,DO,Funds Earned During Period,14869.00
90042,9042,City of Gardena Transportation Department,Full Reporter: Operating,MB,DO,Funds Earned During Period,2936223.00
90043,9043,City of Commerce Municipal Buslines,Full Reporter: Operating,DR,DO,Funds Earned During Period,0.00
90043,9043,City of Commerce Municipal Buslines,Full Reporter: Operating,MB,DO,Funds Earned During Period,0.00
90044,9044,City of Arcadia Transit,Full Reporter: Operating,DR,PT,Funds Earned During Period,89710.00
90045,9045,Regional Transportation Commission of Southern Nevada,Full Reporter: Operating,DR,PT,Funds Earned During Period,2761818.00
90045,9045,Regional Transportation Commission of Southern Nevada,Full Reporter: Operating,MB,PT,Funds Earned During Period,66692756.00
90045,9045,Regional Transportation Commission of Southern Nevada,Full Reporter: Operating,RB,PT,Funds Earned During Period,2236494.00
90050,9050,Simi Valley Transit,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
90050,9050,Simi Valley Transit,Small Systems Reporter,DR,DO,Funds Expended on Operations,82338.00
90050,9050,Simi Valley Transit,Small Systems Reporter,MB,DO,Funds Expended on Capital,0.00
90050,9050,Simi Valley Transit,Small Systems Reporter,MB,DO,Funds Expended on Operations,333139.00
90052,9052,City of Corona,Small Systems Reporter,DR,PT,Funds Expended on Capital,0.00
90052,9052,City of Corona,Small Systems Reporter,DR,PT,Funds Expended on Operations,188930.00
90052,9052,City of Corona,Small Systems Reporter,MB,PT,Funds Expended on Capital,0.00
90052,9052,City of Corona,Small Systems Reporter,MB,PT,Funds Expended on Operations,170057.00
90061,9061,Yuba-Sutter Transit Authority,Full Reporter: Operating,CB,PT,Funds Earned During Period,695898.00
90061,9061,Yuba-Sutter Transit Authority,Full Reporter: Operating,DR,PT,Funds Earned During Period,133351.00
90061,9061,Yuba-Sutter Transit Authority,Full Reporter: Operating,MB,PT,Funds Earned During Period,609607.00
90062,9062,Monterey-Salinas Transit,Full Reporter: Operating,CB,DO,Funds Earned During Period,661330.00
90062,9062,Monterey-Salinas Transit,Full Reporter: Operating,DR,PT,Funds Earned During Period,163921.00
90062,9062,Monterey-Salinas Transit,Full Reporter: Operating,MB,DO,Funds Earned During Period,5931778.00
90062,9062,Monterey-Salinas Transit,Full Reporter: Operating,MB,PT,Funds Earned During Period,163920.00
90078,9078,Central Contra Costa Transit Authority,Full Reporter: Operating,DR,PT,Funds Earned During Period,620967.00
90078,9078,Central Contra Costa Transit Authority,Full Reporter: Operating,MB,DO,Funds Earned During Period,4484134.00
90079,9079,SunLine Transit Agency,Full Reporter: Operating,DR,DO,Funds Earned During Period,261954.00
90079,9079,SunLine Transit Agency,Full Reporter: Operating,MB,DO,Funds Earned During Period,3063590.00
90086,9086,City of Riverside Special Transportation,Full Reporter: Operating,DR,DO,Funds Earned During Period,382963.00
90087,9087,Santa Maria Area Transit,Full Reporter: Operating,DR,PT,Funds Earned During Period,15505.00
90087,9087,Santa Maria Area Transit,Full Reporter: Operating,MB,PT,Funds Earned During Period,768891.00
90088,9088,Napa County Transportation and Planning Agency,Full Reporter: Operating,CB,PT,Funds Earned During Period,207297.00
90088,9088,Napa County Transportation and Planning Agency,Full Reporter: Operating,DR,PT,Funds Earned During Period,228569.00
90088,9088,Napa County Transportation and Planning Agency,Full Reporter: Operating,MB,PT,Funds Earned During Period,739522.00
90089,9089,Sonoma County Transit,Full Reporter: Operating,DR,PT,Funds Earned During Period,170907.00
90089,9089,Sonoma County Transit,Full Reporter: Operating,MB,DO,Funds Earned During Period,36441.00
90089,9089,Sonoma County Transit,Full Reporter: Operating,MB,PT,Funds Earned During Period,1957553.00
90090,9090,Yolo County Transportation District,Full Reporter: Operating,DR,PT,Funds Earned During Period,90131.00
90090,9090,Yolo County Transportation District,Full Reporter: Operating,MB,PT,Funds Earned During Period,2555781.00
90091,9091,City of Visalia - Visalia City Coach,Full Reporter: Operating,DR,PT,Funds Earned During Period,158048.00
90091,9091,City of Visalia - Visalia City Coach,Full Reporter: Operating,MB,PT,Funds Earned During Period,1422432.00
90092,9092,City of Fairfield - Fairfield and Suisun Transit,Full Reporter: Operating,DR,PT,Funds Earned During Period,88354.00
90092,9092,City of Fairfield - Fairfield and Suisun Transit,Full Reporter: Operating,MB,PT,Funds Earned During Period,2098578.00
90093,9093,Redding Area Bus Authority,Full Reporter: Operating,DR,PT,Funds Earned During Period,182786.00
90093,9093,Redding Area Bus Authority,Full Reporter: Operating,MB,PT,Funds Earned During Period,729178.00
90095,9095,San Diego Association of Governments,Full Reporter: Operating,VP,PT,Funds Earned During Period,9720885.00
90119,9119,Laguna Beach Municipal Transit,Full Reporter: Operating,MB,DO,Funds Earned During Period,166731.00
90121,9121,Antelope Valley Transit Authority,Full Reporter: Operating,CB,PT,Funds Earned During Period,2680966.00
90121,9121,Antelope Valley Transit Authority,Full Reporter: Operating,DR,PT,Funds Earned During Period,91741.00
90121,9121,Antelope Valley Transit Authority,Full Reporter: Operating,MB,PT,Funds Earned During Period,2140934.00
90131,9131,City of Scottsdale - Scottsdale Trolley,Full Reporter: Operating,MB,PT,Funds Earned During Period,0.00
90134,9134,Peninsula Corridor Joint Powers Board dba: Caltrain,Full Reporter: Operating,CR,PT,Funds Earned During Period,67565855.00
90134,9134,Peninsula Corridor Joint Powers Board dba: Caltrain,Full Reporter: Operating,MB,PT,Funds Earned During Period,0.00
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter: Operating,DT,PT,Funds Earned During Period,1131918.00
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter: Operating,MB,PT,Funds Earned During Period,14524859.00
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter: Operating,VP,PT,Funds Earned During Period,3693164.00
90140,9140,Peoria Transit,Full Reporter: Operating,DR,DO,Funds Earned During Period,28167.00
90140,9140,Peoria Transit,Full Reporter: Operating,DT,PT,Funds Earned During Period,8673.00
90142,9142,Unitrans - City of Davis/ASUCD,Full Reporter: Operating,MB,DO,Funds Earned During Period,2767881.00
90144,9144,Livermore / Amador Valley Transit Authority,Full Reporter: Operating,DR,PT,Funds Earned During Period,196974.00
90144,9144,Livermore / Amador Valley Transit Authority,Full Reporter: Operating,MB,PT,Funds Earned During Period,2009720.00
90146,9146,Foothill Transit,Full Reporter: Operating,MB,PT,Funds Earned During Period,18845702.00
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,CB,PT,Funds Earned During Period,3687336.00
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,DR,PT,Funds Earned During Period,191653.00
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,DT,PT,Funds Earned During Period,270673.00
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,MB,PT,Funds Earned During Period,8391529.00
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,CB,PT,Funds Earned During Period,488608.00
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,DR,PT,Funds Earned During Period,458869.00
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,MB,PT,Funds Earned During Period,1670647.00
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,VP,PT,Funds Earned During Period,1825765.00
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,CB,PT,Funds Earned During Period,1051443.00
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,DR,PT,Funds Earned During Period,19827.00
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,MB,PT,Funds Earned During Period,136061.00
90151,9151,Southern California Regional Rail Authority dba: Metrolink,Full Reporter: Operating,CR,PT,Funds Earned During Period,85672573.00
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,HR,DO,Funds Earned During Period,35300102.00
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,LR,DO,Funds Earned During Period,44412286.00
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,MB,DO,Funds Earned During Period,245053126.00
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,MB,PT,Funds Earned During Period,8579276.00
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,RB,DO,Funds Earned During Period,6253855.00
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,VP,PT,Funds Earned During Period,17275865.00
90155,9155,City of Vacaville,Small Systems Reporter,DR,PT,Funds Expended on Capital,0.00
90155,9155,City of Vacaville,Small Systems Reporter,DR,PT,Funds Expended on Operations,24423.00
90155,9155,City of Vacaville,Small Systems Reporter,MB,PT,Funds Expended on Capital,0.00
90155,9155,City of Vacaville,Small Systems Reporter,MB,PT,Funds Expended on Operations,363706.00
90156,9156,City of San Luis Obispo,Full Reporter: Operating,MB,PT,Funds Earned During Period,650800.00
90157,9157,Access Services  ,Full Reporter: Operating,DR,PT,Funds Earned During Period,7700640.00
90159,9159,Western Contra Costa Transit Authority,Full Reporter: Operating,CB,PT,Funds Earned During Period,953054.00
90159,9159,Western Contra Costa Transit Authority,Full Reporter: Operating,DR,PT,Funds Earned During Period,61850.00
90159,9159,Western Contra Costa Transit Authority,Full Reporter: Operating,MB,PT,Funds Earned During Period,1061568.00
90161,9161,City of Union City Transit Division,Small Systems Reporter,DR,PT,Funds Expended on Capital,0.00
90161,9161,City of Union City Transit Division,Small Systems Reporter,DR,PT,Funds Expended on Operations,51483.00
90161,9161,City of Union City Transit Division,Small Systems Reporter,MB,PT,Funds Expended on Capital,0.00
90161,9161,City of Union City Transit Division,Small Systems Reporter,MB,PT,Funds Expended on Operations,394080.00
90162,9162,The Eastern Contra Costa Transit Authority,Full Reporter: Operating,DR,PT,Funds Earned During Period,453129.00
90162,9162,The Eastern Contra Costa Transit Authority,Full Reporter: Operating,MB,PT,Funds Earned During Period,2905847.00
90163,9163,Camarillo Area Transit,Small Systems Reporter,DR,PT,Funds Expended on Capital,0.00
90163,9163,Camarillo Area Transit,Small Systems Reporter,DR,PT,Funds Expended on Operations,87044.00
90163,9163,Camarillo Area Transit,Small Systems Reporter,MB,PT,Funds Expended on Capital,0.00
90163,9163,Camarillo Area Transit,Small Systems Reporter,MB,PT,Funds Expended on Operations,19560.00
90164,9164,Ventura Intercity Service Transit Authority,Full Reporter: Operating,CB,PT,Funds Earned During Period,1212058.00
90164,9164,Ventura Intercity Service Transit Authority,Full Reporter: Operating,DR,PT,Funds Earned During Period,171018.00
90165,9165,Thousand Oaks Transit,Small Systems Reporter,DR,PT,Funds Expended on Capital,0.00
90165,9165,Thousand Oaks Transit,Small Systems Reporter,DR,PT,Funds Expended on Operations,229601.00
90165,9165,Thousand Oaks Transit,Small Systems Reporter,MB,PT,Funds Expended on Capital,0.00
90165,9165,Thousand Oaks Transit,Small Systems Reporter,MB,PT,Funds Expended on Operations,216312.00
90166,9166,LACMTA - Small Operators,Full Reporter: Operating,DR,PT,Funds Earned During Period,455501.00
90166,9166,LACMTA - Small Operators,Full Reporter: Operating,DT,PT,Funds Earned During Period,480729.00
90166,9166,LACMTA - Small Operators,Full Reporter: Operating,MB,PT,Funds Earned During Period,3998748.00
90167,9167,Davis Community Transit,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
90167,9167,Davis Community Transit,Small Systems Reporter,DR,DO,Funds Expended on Operations,32241.00
90168,9168,Roseville Transit,Small Systems Reporter,CB,PT,Funds Expended on Capital,0.00
90168,9168,Roseville Transit,Small Systems Reporter,CB,PT,Funds Expended on Operations,567961.00
90168,9168,Roseville Transit,Small Systems Reporter,DR,PT,Funds Expended on Capital,0.00
90168,9168,Roseville Transit,Small Systems Reporter,DR,PT,Funds Expended on Operations,93008.00
90168,9168,Roseville Transit,Small Systems Reporter,MB,PT,Funds Expended on Capital,0.00
90168,9168,Roseville Transit,Small Systems Reporter,MB,PT,Funds Expended on Operations,241934.00
90169,9169,"vRide, Inc. - Valley Metro",Full Reporter: Operating,VP,DO,Funds Earned During Period,2148081.00
90171,9171,Santa Clarita Transit,Full Reporter: Operating,CB,PT,Funds Earned During Period,1522573.00
90171,9171,Santa Clarita Transit,Full Reporter: Operating,DR,PT,Funds Earned During Period,101202.00
90171,9171,Santa Clarita Transit,Full Reporter: Operating,MB,PT,Funds Earned During Period,2429921.00
90173,9173,Transit Joint Powers Authority for Merced County,Full Reporter: Operating,DR,PT,Funds Earned During Period,504815.00
90173,9173,Transit Joint Powers Authority for Merced County,Full Reporter: Operating,DT,PT,Funds Earned During Period,6266.00
